doneChargingTime,EVSEcount,UniqueFee,freeStationCount,paidStationCount,embedding_feature,Hour_of_Day,Day_Of_Week,Day_Of_year,Month_Of_Year,Time_of_day_0_4,Time_of_day_4_8,Time_of_day_8_12,Time_of_day_12_16,Time_of_day_16_20,Time_of_day_20_24,DayCategory,Season,daylightSaving,Smoothed_chargingTimeTotal,Smoothed_energyPriceTotal,lag_1,Smoothed_kWhDeliveredTotal
2019-10-30 11:00:00,0,NoFeeApplicable,0,0,0.0,11,2,303,10,0,0,1,0,0,0,Weekday,4,1,1.384060445114017,0.011704021035995701,6.884722310148996,0.06884722310149002
2019-10-30 12:00:00,0,NoFeeApplicable,0,0,0.0,12,2,303,10,0,0,0,1,0,0,Weekday,4,1,0.013840604451140182,0.00011704021035995712,0.06884722310149002,0.0006884722310149009
2019-10-30 13:00:00,0,NoFeeApplicable,0,0,0.0,13,2,303,10,0,0,0,1,0,0,Weekday,4,1,0.00013840604451140196,1.1704021035995722e-06,0.0006884722310149009,6.884722310149015e-06
2019-10-30 14:00:00,0,NoFeeApplicable,0,0,0.0,14,2,303,10,0,0,0,1,0,0,Weekday,4,1,1.3840604451140208e-06,1.1704021035995734e-08,6.884722310149015e-06,6.884722310149021e-08
2019-10-30 15:00:00,0,NoFeeApplicable,0,0,0.0,15,2,303,10,0,0,0,1,0,0,Weekday,4,1,1.384060445114022e-08,1.1704021035995744e-10,6.884722310149021e-08,6.884722310149027e-10
2019-10-30 16:00:00,0,NoFeeApplicable,0,0,0.0,16,2,303,10,0,0,0,0,1,0,Weekday,4,1,1.3840604451140233e-10,1.1704021035995755e-12,6.884722310149027e-10,6.884722310149034e-12
2019-10-30 17:00:00,0,NoFeeApplicable,0,0,0.0,17,2,303,10,0,0,0,0,1,0,Weekday,4,1,1.3840604451140246e-12,1.1704021035995764e-14,6.884722310149034e-12,6.88472231014904e-14
2019-10-30 18:00:00,0,NoFeeApplicable,0,0,0.0,18,2,303,10,0,0,0,0,1,0,Weekday,4,1,1.3840604451140258e-14,1.1704021035995776e-16,6.88472231014904e-14,6.884722310149046e-16
2019-10-30 19:00:00,0,NoFeeApplicable,0,0,0.0,19,2,303,10,0,0,0,0,1,0,Weekday,4,1,1.3840604451140272e-16,1.1704021035995786e-18,6.884722310149046e-16,6.884722310149053e-18
2019-10-30 20:00:00,0,NoFeeApplicable,0,0,0.0,20,2,303,10,0,0,0,0,0,1,Weekday,4,1,1.3840604451140284e-18,1.1704021035995797e-20,6.884722310149053e-18,6.884722310149059e-20
2019-10-30 21:00:00,0,NoFeeApplicable,0,0,0.0,21,2,303,10,0,0,0,0,0,1,Weekday,4,1,1.3840604451140295e-20,1.1704021035995808e-22,6.884722310149059e-20,6.884722310149066e-22
2019-10-30 22:00:00,1,Paid,0,1,0.12142857141666664,22,2,303,10,0,0,0,0,0,1,Weekday,4,1,30.773219840662875,0.3501066601256358,6.884722310149066e-22,2.059452423370475
2019-10-30 23:00:00,1,Paid,0,1,0.12142857141666664,23,2,303,10,0,0,0,0,0,1,Weekday,4,1,59.704869520390695,0.6873458294532689,2.059452423370475,4.043213687926041
2019-10-31 00:00:00,7,Paid,0,7,0.11122448978569577,0,3,304,10,1,0,0,0,0,0,Weekday,4,1,327.2967811089361,3.508494697210898,4.043213687926041,20.638202092274575
2019-10-31 01:00:00,22,Paid,0,22,0.11168831165279611,1,3,304,10,1,0,0,0,0,0,Weekday,4,1,1019.2934605611258,8.61065992595049,20.638202092274575,50.65094270079554
2019-10-31 02:00:00,36,Paid,0,36,0.11547619044957912,2,3,304,10,1,0,0,0,0,0,Weekday,4,1,1940.6929345134713,14.738051158646769,50.65094270079554,86.69442541340361
2019-10-31 03:00:00,42,Paid,0,42,0.11462585030267468,3,3,304,10,1,0,0,0,0,0,Weekday,4,1,2398.6739293446763,17.87918240158334,86.69442541340361,105.17166917411556
2019-10-31 04:00:00,38,Paid,0,38,0.11578947364378099,4,3,304,10,0,1,0,0,0,0,Weekday,4,1,2186.9882392934487,17.543006714015846,105.17166917411556,103.19417766174121
2019-10-31 05:00:00,31,Paid,0,31,0.11451612898542654,5,3,304,10,0,1,0,0,0,0,Weekday,4,1,1650.8983830529344,12.369995637140159,103.19417766174121,72.76471233661742
2019-10-31 06:00:00,27,Paid,0,27,0.11878306875063814,6,3,304,10,0,1,0,0,0,0,Weekday,4,1,1275.3269844905294,9.651906446371402,72.76471233661742,56.775932823366176
2019-10-31 07:00:00,21,Paid,0,21,0.12142857138981239,7,3,304,10,0,1,0,0,0,0,Weekday,4,1,1118.0552691849055,8.701577284463712,56.775932823366176,51.18577028823367
2019-10-31 08:00:00,17,Paid,0,17,0.11722689071199645,8,3,304,10,0,0,1,0,0,0,Weekday,4,1,917.7730536818491,6.9937418628446375,51.18577028823367,41.139656892882336
2019-10-31 09:00:00,10,Paid,0,10,0.11428571421928131,9,3,304,10,0,0,1,0,0,0,Weekday,4,1,416.0842298768185,3.206263358628446,41.139656892882336,18.860379208928823
2019-10-31 10:00:00,4,Paid,0,4,0.12142857141609313,10,3,304,10,0,0,1,0,0,0,Weekday,4,1,144.87284196876817,0.6882098835862843,18.860379208928823,4.048291052089288
2019-10-31 11:00:00,1,Paid,0,1,0.12142857141666664,11,3,304,10,0,0,1,0,0,0,Weekday,4,1,60.84872841968768,0.13295463883586284,4.048291052089288,0.782083990520893
2019-10-31 12:00:00,1,Paid,0,1,0.12142857141666664,12,3,304,10,0,0,0,1,0,0,Weekday,4,1,17.339487284196874,0.03683985638835863,0.782083990520893,0.21670489990520891
2019-10-31 13:00:00,0,NoFeeApplicable,0,0,0.0,13,3,304,10,0,0,0,1,0,0,Weekday,4,1,0.1733948728419689,0.0003683985638835866,0.21670489990520891,0.002167048999052091
2019-10-31 14:00:00,0,NoFeeApplicable,0,0,0.0,14,3,304,10,0,0,0,1,0,0,Weekday,4,1,0.0017339487284196906,3.6839856388358695e-06,0.002167048999052091,2.167048999052093e-05
2019-10-31 15:00:00,0,NoFeeApplicable,0,0,0.0,15,3,304,10,0,0,0,1,0,0,Weekday,4,1,1.733948728419692e-05,3.683985638835873e-08,2.167048999052093e-05,2.167048999052095e-07
2019-10-31 16:00:00,0,NoFeeApplicable,0,0,0.0,16,3,304,10,0,0,0,0,1,0,Weekday,4,1,1.7339487284196937e-07,3.6839856388358763e-10,2.167048999052095e-07,2.167048999052097e-09
2019-10-31 17:00:00,0,NoFeeApplicable,0,0,0.0,17,3,304,10,0,0,0,0,1,0,Weekday,4,1,1.7339487284196953e-09,3.683985638835879e-12,2.167048999052097e-09,2.167048999052099e-11
2019-10-31 18:00:00,0,NoFeeApplicable,0,0,0.0,18,3,304,10,0,0,0,0,1,0,Weekday,4,1,1.733948728419697e-11,3.683985638835883e-14,2.167048999052099e-11,2.167048999052101e-13
2019-10-31 19:00:00,0,NoFeeApplicable,0,0,0.0,19,3,304,10,0,0,0,0,1,0,Weekday,4,1,1.7339487284196984e-13,3.683985638835886e-16,2.167048999052101e-13,2.167048999052103e-15
2019-10-31 20:00:00,0,NoFeeApplicable,0,0,0.0,20,3,304,10,0,0,0,0,0,1,Weekday,4,1,1.7339487284197e-15,3.683985638835889e-18,2.167048999052103e-15,2.1670489990521048e-17
2019-10-31 21:00:00,0,NoFeeApplicable,0,0,0.0,21,3,304,10,0,0,0,0,0,1,Weekday,4,1,1.7339487284197015e-17,3.6839856388358926e-20,2.1670489990521048e-17,2.167048999052107e-19
2019-10-31 22:00:00,0,NoFeeApplicable,0,0,0.0,22,3,304,10,0,0,0,0,0,1,Weekday,4,1,1.7339487284197032e-19,3.683985638835896e-22,2.167048999052107e-19,2.167048999052109e-21
2019-10-31 23:00:00,1,Paid,0,1,0.12142857141558447,23,3,304,10,0,0,0,0,0,1,Weekday,4,1,44.50485059741355,0.4209060225782448,2.167048999052109e-21,2.475917778509061
2019-11-01 00:00:00,5,Paid,0,5,0.10714285713268397,0,4,305,11,1,0,0,0,0,0,Weekday,4,1,208.3287089910339,1.5661941609060406,2.475917778509061,9.21290158819294
2019-11-01 01:00:00,17,Paid,0,17,0.11302521007318828,1,4,305,11,1,0,0,0,0,0,Weekday,4,1,778.1602176084584,5.854719233234767,9.21290158819294,34.439524150146305
2019-11-01 02:00:00,34,Paid,0,34,0.11722689074472506,2,4,305,11,1,0,0,0,0,0,Weekday,4,1,1764.2230919854635,14.17128024916679,34.439524150146305,83.36048736229213
2019-11-01 03:00:00,36,Paid,0,36,0.11349206348110273,3,4,305,11,1,0,0,0,0,0,Weekday,4,1,2005.7272302357042,16.483434902260452,83.36048736229213,96.96139113226285
2019-11-01 04:00:00,31,Paid,0,31,0.10760368662594753,4,4,305,11,0,1,0,0,0,0,Weekday,4,1,1768.4962713125944,14.696822589024388,96.96139113226285,86.45190542133312
2019-11-01 05:00:00,26,Paid,0,26,0.10494505493546626,5,4,305,11,0,1,0,0,0,0,Weekday,4,1,1414.2944610631298,11.592422575890271,86.45190542133312,68.1907253642135
2019-11-01 06:00:00,20,Paid,0,20,0.09999999999116668,6,4,305,11,0,1,0,0,0,0,Weekday,4,1,1020.6099442806315,7.5272780657589005,68.1907253642135,44.27809967364214
2019-11-01 07:00:00,13,Paid,0,13,0.11593406592247424,7,4,305,11,0,1,0,0,0,0,Weekday,4,1,704.9221001028062,5.082074030657589,44.27809967364214,29.89454443673642
2019-11-01 08:00:00,9,Paid,0,9,0.12142857141615686,8,4,305,11,0,0,1,0,0,0,Weekday,4,1,513.1867210010281,4.073623370306576,29.89454443673642,23.962474894367368
2019-11-01 09:00:00,5,Paid,0,5,0.12142857141620783,9,4,305,11,0,0,1,0,0,0,Weekday,4,1,214.4673672100103,1.385094853703066,23.962474894367368,8.147611098943674
2019-11-01 10:00:00,3,Paid,0,3,0.12142857141590195,10,4,305,11,0,0,1,0,0,0,Weekday,4,1,124.37667400210012,1.2194016685370308,8.147611098943674,7.172948080989436
2019-11-01 11:00:00,1,Paid,0,1,0.12142857141558447,11,4,305,11,0,0,1,0,0,0,Weekday,4,1,65.956767070021,1.0573241466853702,7.172948080989436,6.2195502808098935
2019-11-01 12:00:00,0,NoFeeApplicable,0,0,0.0,12,4,305,11,0,0,0,1,0,0,Weekday,4,1,0.6595676707002106,0.01057324146685371,6.2195502808098935,0.06219550280809899
2019-11-01 13:00:00,0,NoFeeApplicable,0,0,0.0,13,4,305,11,0,0,0,1,0,0,Weekday,4,1,0.006595676707002112,0.00010573241466853722,0.06219550280809899,0.0006219550280809904
2019-11-01 14:00:00,0,NoFeeApplicable,0,0,0.0,14,4,305,11,0,0,0,1,0,0,Weekday,4,1,6.595676707002118e-05,1.057324146685373e-06,0.0006219550280809904,6.219550280809911e-06
2019-11-01 15:00:00,0,NoFeeApplicable,0,0,0.0,15,4,305,11,0,0,0,1,0,0,Weekday,4,1,6.595676707002124e-07,1.057324146685374e-08,6.219550280809911e-06,6.219550280809916e-08
2019-11-01 16:00:00,0,NoFeeApplicable,0,0,0.0,16,4,305,11,0,0,0,0,1,0,Weekday,4,1,6.5956767070021305e-09,1.0573241466853751e-10,6.219550280809916e-08,6.219550280809921e-10
2019-11-01 17:00:00,0,NoFeeApplicable,0,0,0.0,17,4,305,11,0,0,0,0,1,0,Weekday,4,1,6.595676707002135e-11,1.057324146685376e-12,6.219550280809921e-10,6.219550280809927e-12
2019-11-01 18:00:00,0,NoFeeApplicable,0,0,0.0,18,4,305,11,0,0,0,0,1,0,Weekday,4,1,6.595676707002142e-13,1.0573241466853768e-14,6.219550280809927e-12,6.219550280809932e-14
2019-11-01 19:00:00,0,NoFeeApplicable,0,0,0.0,19,4,305,11,0,0,0,0,1,0,Weekday,4,1,6.595676707002148e-15,1.0573241466853778e-16,6.219550280809932e-14,6.219550280809938e-16
2019-11-01 20:00:00,0,NoFeeApplicable,0,0,0.0,20,4,305,11,0,0,0,0,0,1,Weekday,4,1,6.595676707002155e-17,1.0573241466853789e-18,6.219550280809938e-16,6.2195502808099445e-18
2019-11-01 21:00:00,0,NoFeeApplicable,0,0,0.0,21,4,305,11,0,0,0,0,0,1,Weekday,4,1,6.595676707002161e-19,1.0573241466853798e-20,6.2195502808099445e-18,6.219550280809951e-20
2019-11-01 22:00:00,0,NoFeeApplicable,0,0,0.0,22,4,305,11,0,0,0,0,0,1,Weekday,4,1,6.595676707002166e-21,1.0573241466853808e-22,6.219550280809951e-20,6.219550280809956e-22
2019-11-01 23:00:00,0,NoFeeApplicable,0,0,0.0,23,4,305,11,0,0,0,0,0,1,Weekday,4,1,6.595676707002173e-23,1.0573241466853818e-24,6.219550280809956e-22,6.219550280809962e-24
2019-11-02 00:00:00,0,NoFeeApplicable,0,0,0.0,0,5,306,11,1,0,0,0,0,0,WeekendSaturday,4,1,6.595676707002178e-25,1.0573241466853827e-26,6.219550280809962e-24,6.219550280809967e-26
2019-11-02 01:00:00,0,NoFeeApplicable,0,0,0.0,1,5,306,11,1,0,0,0,0,0,WeekendSaturday,4,1,6.595676707002183e-27,1.0573241466853835e-28,6.219550280809967e-26,6.219550280809972e-28
2019-11-02 02:00:00,0,NoFeeApplicable,0,0,0.0,2,5,306,11,1,0,0,0,0,0,WeekendSaturday,4,1,6.59567670700219e-29,1.0573241466853846e-30,6.219550280809972e-28,6.219550280809978e-30
2019-11-02 03:00:00,1,Paid,0,1,0.12142857141558443,3,5,306,11,1,0,0,0,0,0,WeekendSaturday,4,1,59.45897199399321,0.5618992118521852,6.219550280809978e-30,3.3052850649800183
2019-11-02 04:00:00,1,Paid,0,1,0.12142857141558443,4,5,306,11,0,1,0,0,0,0,WeekendSaturday,4,1,59.99459561713933,0.5626212018677071,3.3052850649800183,3.3095320115282987
2019-11-02 05:00:00,2,Paid,0,2,0.12142857141612555,5,5,306,11,0,1,0,0,0,0,WeekendSaturday,4,1,119.39988655676112,0.667795526899952,3.3095320115282987,3.928202181772171
2019-11-02 06:00:00,2,Paid,0,2,0.12142857141612555,6,5,306,11,0,1,0,0,0,0,WeekendSaturday,4,1,100.62299872333767,0.4872031670749298,3.928202181772171,2.865894392440839
2019-11-02 07:00:00,1,Paid,0,1,0.12142857141666664,7,5,306,11,0,1,0,0,0,0,WeekendSaturday,4,1,60.40622999125505,0.11003973170846565,2.865894392440839,0.6472901441462688
2019-11-02 08:00:00,1,Paid,0,1,0.12142857141666664,8,5,306,11,0,0,1,0,0,0,WeekendSaturday,4,1,51.20956262992175,0.090697377317104,0.6472901441462688,0.5335122714415765
2019-11-02 09:00:00,0,NoFeeApplicable,0,0,0.0,9,5,306,11,0,0,1,0,0,0,WeekendSaturday,4,1,0.512095626299218,0.0009069737731710409,0.5335122714415765,0.00533512271441577
2019-11-02 10:00:00,0,NoFeeApplicable,0,0,0.0,10,5,306,11,0,0,1,0,0,0,WeekendSaturday,4,1,0.005120956262992185,9.069737731710418e-06,0.00533512271441577,5.335122714415775e-05
2019-11-02 11:00:00,0,NoFeeApplicable,0,0,0.0,11,5,306,11,0,0,1,0,0,0,WeekendSaturday,4,1,5.120956262992189e-05,9.069737731710425e-08,5.335122714415775e-05,5.33512271441578e-07
2019-11-02 12:00:00,0,NoFeeApplicable,0,0,0.0,12,5,306,11,0,0,0,1,0,0,WeekendSaturday,4,1,5.120956262992193e-07,9.069737731710433e-10,5.33512271441578e-07,5.335122714415784e-09
2019-11-02 13:00:00,0,NoFeeApplicable,0,0,0.0,13,5,306,11,0,0,0,1,0,0,WeekendSaturday,4,1,5.120956262992198e-09,9.06973773171044e-12,5.335122714415784e-09,5.335122714415788e-11
2019-11-02 14:00:00,0,NoFeeApplicable,0,0,0.0,14,5,306,11,0,0,0,1,0,0,WeekendSaturday,4,1,5.120956262992202e-11,9.069737731710448e-14,5.335122714415788e-11,5.335122714415794e-13
2019-11-02 15:00:00,0,NoFeeApplicable,0,0,0.0,15,5,306,11,0,0,0,1,0,0,WeekendSaturday,4,1,5.120956262992207e-13,9.069737731710458e-16,5.335122714415794e-13,5.335122714415799e-15
2019-11-02 16:00:00,0,NoFeeApplicable,0,0,0.0,16,5,306,11,0,0,0,0,1,0,WeekendSaturday,4,1,5.120956262992212e-15,9.069737731710466e-18,5.335122714415799e-15,5.3351227144158036e-17
2019-11-02 17:00:00,0,NoFeeApplicable,0,0,0.0,17,5,306,11,0,0,0,0,1,0,WeekendSaturday,4,1,5.120956262992217e-17,9.069737731710474e-20,5.3351227144158036e-17,5.335122714415809e-19
2019-11-02 18:00:00,0,NoFeeApplicable,0,0,0.0,18,5,306,11,0,0,0,0,1,0,WeekendSaturday,4,1,5.120956262992222e-19,9.069737731710483e-22,5.335122714415809e-19,5.3351227144158136e-21
2019-11-02 19:00:00,0,NoFeeApplicable,0,0,0.0,19,5,306,11,0,0,0,0,1,0,WeekendSaturday,4,1,5.120956262992226e-21,9.069737731710491e-24,5.3351227144158136e-21,5.335122714415819e-23
2019-11-02 20:00:00,0,NoFeeApplicable,0,0,0.0,20,5,306,11,0,0,0,0,0,1,WeekendSaturday,4,1,5.1209562629922304e-23,9.069737731710498e-26,5.335122714415819e-23,5.335122714415823e-25
2019-11-02 21:00:00,0,NoFeeApplicable,0,0,0.0,21,5,306,11,0,0,0,0,0,1,WeekendSaturday,4,1,5.120956262992235e-25,9.069737731710507e-28,5.335122714415823e-25,5.3351227144158276e-27
2019-11-02 22:00:00,0,NoFeeApplicable,0,0,0.0,22,5,306,11,0,0,0,0,0,1,WeekendSaturday,4,1,5.120956262992239e-27,9.069737731710514e-30,5.3351227144158276e-27,5.335122714415833e-29
2019-11-02 23:00:00,0,NoFeeApplicable,0,0,0.0,23,5,306,11,0,0,0,0,0,1,WeekendSaturday,4,1,5.120956262992245e-29,9.069737731710523e-32,5.335122714415833e-29,5.335122714415837e-31
2019-11-03 00:00:00,0,NoFeeApplicable,0,0,0.0,0,6,307,11,1,0,0,0,0,0,WeeekendSunday,4,1,5.120956262992249e-31,9.06973773171053e-34,5.335122714415837e-31,5.3351227144158425e-33
2019-11-03 01:00:00,0,NoFeeApplicable,0,0,0.0,1,6,307,11,1,0,0,0,0,0,WeeekendSunday,4,1,5.120956262992253e-33,9.069737731710539e-36,5.3351227144158425e-33,5.335122714415846e-35
2019-11-03 02:00:00,0,NoFeeApplicable,0,0,0.0,2,6,307,11,1,0,0,0,0,0,WeeekendSunday,4,1,5.120956262992258e-35,9.069737731710547e-38,5.335122714415846e-35,5.335122714415851e-37
2019-11-03 03:00:00,1,Paid,0,1,0.12142857141666664,3,6,307,11,1,0,0,0,0,0,WeeekendSunday,4,1,59.31297467003673,0.6555753010354403,5.335122714415851e-37,3.856324014887277
2019-11-03 04:00:00,1,Paid,0,1,0.12142857141666664,4,6,307,11,0,1,0,0,0,0,WeeekendSunday,4,1,59.993121044167374,0.667845481510458,3.856324014887277,3.928501538384362
2019-11-03 05:00:00,1,Paid,0,1,0.12142857141666664,5,6,307,11,0,1,0,0,0,0,WeeekendSunday,4,1,77.1929143465711,0.8593751633513546,3.928501538384362,5.0551475991256165
2019-11-03 06:00:00,0,NoFeeApplicable,0,0,0.0,6,6,307,11,0,1,0,0,0,0,WeeekendSunday,4,1,0.7719291434657117,0.008593751633513554,5.0551475991256165,0.050551475991256214
2019-11-03 07:00:00,0,NoFeeApplicable,0,0,0.0,7,6,307,11,0,1,0,0,0,0,WeeekendSunday,4,1,0.007719291434657123,8.59375163351356e-05,0.050551475991256214,0.0005055147599125625
2019-11-03 08:00:00,0,NoFeeApplicable,0,0,0.0,8,6,307,11,0,0,1,0,0,0,WeeekendSunday,4,1,7.71929143465713e-05,8.593751633513569e-07,0.0005055147599125625,5.055147599125631e-06
2019-11-03 09:00:00,0,NoFeeApplicable,0,0,0.0,9,6,307,11,0,0,1,0,0,0,WeeekendSunday,4,0,7.719291434657138e-07,8.593751633513576e-09,5.055147599125631e-06,5.0551475991256344e-08
2019-11-03 10:00:00,0,NoFeeApplicable,0,0,0.0,10,6,307,11,0,0,1,0,0,0,WeeekendSunday,4,0,7.719291434657144e-09,8.593751633513583e-11,5.0551475991256344e-08,5.055147599125639e-10
2019-11-03 11:00:00,0,NoFeeApplicable,0,0,0.0,11,6,307,11,0,0,1,0,0,0,WeeekendSunday,4,0,7.719291434657151e-11,8.593751633513591e-13,5.055147599125639e-10,5.0551475991256436e-12
2019-11-03 12:00:00,0,NoFeeApplicable,0,0,0.0,12,6,307,11,0,0,0,1,0,0,WeeekendSunday,4,0,7.719291434657158e-13,8.593751633513598e-15,5.0551475991256436e-12,5.055147599125648e-14
2019-11-03 13:00:00,0,NoFeeApplicable,0,0,0.0,13,6,307,11,0,0,0,1,0,0,WeeekendSunday,4,0,7.719291434657164e-15,8.593751633513606e-17,5.055147599125648e-14,5.055147599125653e-16
2019-11-03 14:00:00,0,NoFeeApplicable,0,0,0.0,14,6,307,11,0,0,0,1,0,0,WeeekendSunday,4,0,7.71929143465717e-17,8.593751633513614e-19,5.055147599125653e-16,5.055147599125657e-18
2019-11-03 15:00:00,0,NoFeeApplicable,0,0,0.0,15,6,307,11,0,0,0,1,0,0,WeeekendSunday,4,0,7.719291434657178e-19,8.593751633513622e-21,5.055147599125657e-18,5.055147599125661e-20
2019-11-03 16:00:00,0,NoFeeApplicable,0,0,0.0,16,6,307,11,0,0,0,0,1,0,WeeekendSunday,4,0,7.719291434657185e-21,8.59375163351363e-23,5.055147599125661e-20,5.055147599125666e-22
2019-11-03 17:00:00,0,NoFeeApplicable,0,0,0.0,17,6,307,11,0,0,0,0,1,0,WeeekendSunday,4,0,7.719291434657192e-23,8.593751633513637e-25,5.055147599125666e-22,5.05514759912567e-24
2019-11-03 18:00:00,0,NoFeeApplicable,0,0,0.0,18,6,307,11,0,0,0,0,1,0,WeeekendSunday,4,0,7.719291434657199e-25,8.593751633513644e-27,5.05514759912567e-24,5.0551475991256747e-26
2019-11-03 19:00:00,0,NoFeeApplicable,0,0,0.0,19,6,307,11,0,0,0,0,1,0,WeeekendSunday,4,0,7.719291434657205e-27,8.593751633513652e-29,5.0551475991256747e-26,5.055147599125679e-28
2019-11-03 20:00:00,0,NoFeeApplicable,0,0,0.0,20,6,307,11,0,0,0,0,0,1,WeeekendSunday,4,0,7.719291434657212e-29,8.59375163351366e-31,5.055147599125679e-28,5.055147599125684e-30
2019-11-03 21:00:00,0,NoFeeApplicable,0,0,0.0,21,6,307,11,0,0,0,0,0,1,WeeekendSunday,4,0,7.719291434657219e-31,8.593751633513667e-33,5.055147599125684e-30,5.055147599125688e-32
2019-11-03 22:00:00,0,NoFeeApplicable,0,0,0.0,22,6,307,11,0,0,0,0,0,1,WeeekendSunday,4,0,7.719291434657226e-33,8.593751633513675e-35,5.055147599125688e-32,5.0551475991256925e-34
2019-11-03 23:00:00,0,NoFeeApplicable,0,0,0.0,23,6,307,11,0,0,0,0,0,1,WeeekendSunday,4,0,7.719291434657233e-35,8.593751633513683e-37,5.0551475991256925e-34,5.0551475991256976e-36
2019-11-04 00:00:00,0,NoFeeApplicable,0,0,0.0,0,0,308,11,1,0,0,0,0,0,Weekday,4,0,7.71929143465724e-37,8.593751633513691e-39,5.0551475991256976e-36,5.055147599125702e-38
2019-11-04 01:00:00,0,NoFeeApplicable,0,0,0.0,1,0,308,11,1,0,0,0,0,0,Weekday,4,0,7.719291434657248e-39,8.593751633513699e-41,5.055147599125702e-38,5.055147599125707e-40
2019-11-04 02:00:00,0,NoFeeApplicable,0,0,0.0,2,0,308,11,1,0,0,0,0,0,Weekday,4,0,7.719291434657254e-41,8.593751633513707e-43,5.055147599125707e-40,5.0551475991257114e-42
2019-11-04 03:00:00,0,NoFeeApplicable,0,0,0.0,3,0,308,11,1,0,0,0,0,0,Weekday,4,0,7.719291434657262e-43,8.593751633513715e-45,5.0551475991257114e-42,5.055147599125716e-44
2019-11-04 04:00:00,0,NoFeeApplicable,0,0,0.0,4,0,308,11,0,1,0,0,0,0,Weekday,4,0,7.719291434657268e-45,8.593751633513723e-47,5.055147599125716e-44,5.055147599125721e-46
2019-11-04 05:00:00,0,NoFeeApplicable,0,0,0.0,5,0,308,11,0,1,0,0,0,0,Weekday,4,0,7.7192914346572755e-47,8.59375163351373e-49,5.055147599125721e-46,5.055147599125725e-48
2019-11-04 06:00:00,0,NoFeeApplicable,0,0,0.0,6,0,308,11,0,1,0,0,0,0,Weekday,4,0,7.719291434657283e-49,8.593751633513739e-51,5.055147599125725e-48,5.05514759912573e-50
2019-11-04 07:00:00,0,NoFeeApplicable,0,0,0.0,7,0,308,11,0,1,0,0,0,0,Weekday,4,0,7.71929143465729e-51,8.593751633513747e-53,5.05514759912573e-50,5.055147599125734e-52
2019-11-04 08:00:00,0,NoFeeApplicable,0,0,0.0,8,0,308,11,0,0,1,0,0,0,Weekday,4,0,7.719291434657297e-53,8.593751633513754e-55,5.055147599125734e-52,5.055147599125739e-54
2019-11-04 09:00:00,0,NoFeeApplicable,0,0,0.0,9,0,308,11,0,0,1,0,0,0,Weekday,4,0,7.719291434657303e-55,8.593751633513761e-57,5.055147599125739e-54,5.055147599125743e-56
2019-11-04 10:00:00,0,NoFeeApplicable,0,0,0.0,10,0,308,11,0,0,1,0,0,0,Weekday,4,0,7.71929143465731e-57,8.593751633513768e-59,5.055147599125743e-56,5.0551475991257476e-58
2019-11-04 11:00:00,0,NoFeeApplicable,0,0,0.0,11,0,308,11,0,0,1,0,0,0,Weekday,4,0,7.7192914346573175e-59,8.593751633513777e-61,5.0551475991257476e-58,5.055147599125752e-60
2019-11-04 12:00:00,0,NoFeeApplicable,0,0,0.0,12,0,308,11,0,0,0,1,0,0,Weekday,4,0,7.719291434657325e-61,8.593751633513785e-63,5.055147599125752e-60,5.055147599125757e-62
2019-11-04 13:00:00,0,NoFeeApplicable,0,0,0.0,13,0,308,11,0,0,0,1,0,0,Weekday,4,0,7.719291434657331e-63,8.593751633513793e-65,5.055147599125757e-62,5.055147599125762e-64
2019-11-04 14:00:00,0,NoFeeApplicable,0,0,0.0,14,0,308,11,0,0,0,1,0,0,Weekday,4,0,7.719291434657337e-65,8.5937516335138e-67,5.055147599125762e-64,5.055147599125766e-66
2019-11-04 15:00:00,0,NoFeeApplicable,0,0,0.0,15,0,308,11,0,0,0,1,0,0,Weekday,4,0,7.719291434657345e-67,8.593751633513807e-69,5.055147599125766e-66,5.055147599125771e-68
2019-11-04 16:00:00,0,NoFeeApplicable,0,0,0.0,16,0,308,11,0,0,0,0,1,0,Weekday,4,0,7.719291434657353e-69,8.593751633513816e-71,5.055147599125771e-68,5.055147599125776e-70
2019-11-04 17:00:00,0,NoFeeApplicable,0,0,0.0,17,0,308,11,0,0,0,0,1,0,Weekday,4,0,7.71929143465736e-71,8.593751633513824e-73,5.055147599125776e-70,5.055147599125781e-72
2019-11-04 18:00:00,0,NoFeeApplicable,0,0,0.0,18,0,308,11,0,0,0,0,1,0,Weekday,4,0,7.719291434657367e-73,8.593751633513832e-75,5.055147599125781e-72,5.055147599125786e-74
2019-11-04 19:00:00,0,NoFeeApplicable,0,0,0.0,19,0,308,11,0,0,0,0,1,0,Weekday,4,0,7.719291434657374e-75,8.59375163351384e-77,5.055147599125786e-74,5.0551475991257897e-76
2019-11-04 20:00:00,0,NoFeeApplicable,0,0,0.0,20,0,308,11,0,0,0,0,0,1,Weekday,4,0,7.719291434657381e-77,8.593751633513848e-79,5.0551475991257897e-76,5.055147599125795e-78
2019-11-04 21:00:00,0,NoFeeApplicable,0,0,0.0,21,0,308,11,0,0,0,0,0,1,Weekday,4,0,7.719291434657388e-79,8.593751633513856e-81,5.055147599125795e-78,5.055147599125799e-80
2019-11-04 22:00:00,0,NoFeeApplicable,0,0,0.0,22,0,308,11,0,0,0,0,0,1,Weekday,4,0,7.719291434657396e-81,8.593751633513863e-83,5.055147599125799e-80,5.055147599125804e-82
